09-16-2026 12:54:15 RAM 9829/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@53.812C/53.812C cpu@55.218C/55.218C soc2@53.937C/53.937C soc0@54.468C/54.468C cv1@53.343C/53.375C gpu@56.406C/56.406C tj@56.406C/56.406C soc1@55.468C/55.468C cv2@52.125C/52.156C VDD_IN 15212mW/10685mW/20675mW VDD_CPU_GPU_CV 8598mW/4537mW/8726mW VDD_SOC 2150mW/2150mW/5666mW
09-16-2026 12:54:16 RAM 9834/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@53.781C/53.812C cpu@55.25C/55.25C soc2@53.968C/53.968C soc0@54.687C/54.687C cv1@53.437C/53.437C gpu@56.343C/56.406C tj@56.343C/56.406C soc1@55.468C/55.468C cv2@52.25C/52.25C VDD_IN 15059mW/10735mW/20675mW VDD_CPU_GPU_CV 8598mW/4583mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:17 RAM 9831/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@53.968C/53.968C cpu@55.437C/55.437C soc2@54.062C/54.062C soc0@54.812C/54.812C cv1@53.562C/53.562C gpu@56.625C/56.625C tj@56.625C/56.625C soc1@55.562C/55.562C cv2@52.437C/52.437C VDD_IN 15206mW/10786mW/20675mW VDD_CPU_GPU_CV 8598mW/4629mW/8726mW VDD_SOC 2150mW/2150mW/5666mW
09-16-2026 12:54:18 RAM 9831/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@54.093C/54.093C cpu@55.656C/55.656C soc2@54.187C/54.187C soc0@54.812C/54.812C cv1@53.562C/53.562C gpu@56.656C/56.656C tj@56.656C/56.656C soc1@55.843C/55.843C cv2@52.375C/52.437C VDD_IN 15206mW/10836mW/20675mW VDD_CPU_GPU_CV 8598mW/4674mW/8726mW VDD_SOC 2150mW/2150mW/5666mW
09-16-2026 12:54:19 RAM 9831/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,1%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@54.093C/54.093C cpu@55.468C/55.656C soc2@54.281C/54.281C soc0@54.875C/54.875C cv1@53.656C/53.656C gpu@56.812C/56.812C tj@56.812C/56.812C soc1@55.718C/55.843C cv2@52.562C/52.562C VDD_IN 15206mW/10884mW/20675mW VDD_CPU_GPU_CV 8598mW/4717mW/8726mW VDD_SOC 2150mW/2150mW/5666mW
09-16-2026 12:54:20 RAM 9833/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [4%@729,1%@729,3%@729,2%@729,3%@729,5%@729,1%@729,0%@729] GR3D_FREQ 99% cv0@54.156C/54.156C cpu@55.812C/55.812C soc2@54.437C/54.437C soc0@55.093C/55.093C cv1@53.812C/53.812C gpu@57.125C/57.125C tj@57.125C/57.125C soc1@55.781C/55.843C cv2@52.656C/52.656C VDD_IN 15667mW/10937mW/20675mW VDD_CPU_GPU_CV 9054mW/4765mW/9054mW VDD_SOC 2150mW/2150mW/5666mW
09-16-2026 12:54:21 RAM 9833/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [5%@729,1%@729,1%@729,0%@729,1%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@54.531C/54.531C cpu@56.875C/56.875C soc2@54.687C/54.687C soc0@55.031C/55.093C cv1@53.843C/53.843C gpu@56.906C/57.125C tj@56.906C/57.125C soc1@56.031C/56.031C cv2@53.062C/53.062C VDD_IN 18401mW/11018mW/20675mW VDD_CPU_GPU_CV 8273mW/4803mW/9054mW VDD_SOC 4293mW/2173mW/5666mW
09-16-2026 12:54:22 RAM 9836/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@54.625C/54.625C cpu@57.093C/57.093C soc2@54.968C/54.968C soc0@55.406C/55.406C cv1@54.281C/54.281C gpu@57.062C/57.125C tj@57.093C/57.125C soc1@56.25C/56.25C cv2@53.062C/53.062C VDD_IN 20369mW/11119mW/20675mW VDD_CPU_GPU_CV 8419mW/4842mW/9054mW VDD_SOC 5513mW/2209mW/5666mW
09-16-2026 12:54:23 RAM 9836/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@55.031C/55.031C cpu@57.343C/57.343C soc2@55.312C/55.312C soc0@55.75C/55.75C cv1@54.437C/54.437C gpu@57.5C/57.5C tj@57.5C/57.5C soc1@56.437C/56.437C cv2@53.312C/53.312C VDD_IN 20522mW/11219mW/20675mW VDD_CPU_GPU_CV 8416mW/4880mW/9054mW VDD_SOC 5666mW/2246mW/5666mW
09-16-2026 12:54:24 RAM 9836/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@55.062C/55.062C cpu@57.718C/57.718C soc2@55.343C/55.343C soc0@56.031C/56.031C cv1@54.75C/54.75C gpu@57.812C/57.812C tj@57.812C/57.812C soc1@56.531C/56.531C cv2@53.593C/53.593C VDD_IN 20522mW/11316mW/20675mW VDD_CPU_GPU_CV 8416mW/4917mW/9054mW VDD_SOC 5666mW/2282mW/5666mW
09-16-2026 12:54:25 RAM 9839/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@55.406C/55.406C cpu@58.093C/58.093C soc2@55.656C/55.656C soc0@56.031C/56.031C cv1@54.781C/54.781C gpu@57.718C/57.812C tj@58.093C/58.093C soc1@56.875C/56.875C cv2@53.656C/53.656C VDD_IN 20675mW/11414mW/20675mW VDD_CPU_GPU_CV 8569mW/4955mW/9054mW VDD_SOC 5666mW/2317mW/5666mW
09-16-2026 12:54:26 RAM 9834/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@55.406C/55.406C cpu@58C/58.093C soc2@55.812C/55.812C soc0@56.156C/56.156C cv1@55.062C/55.062C gpu@57.875C/57.875C tj@58C/58.093C soc1@56.968C/56.968C cv2@53.875C/53.875C VDD_IN 20675mW/11509mW/20675mW VDD_CPU_GPU_CV 8416mW/4991mW/9054mW VDD_SOC 5666mW/2352mW/5666mW
09-16-2026 12:54:27 RAM 9834/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@55.625C/55.625C cpu@58.218C/58.218C soc2@56.062C/56.062C soc0@56.5C/56.5C cv1@55.25C/55.25C gpu@58.125C/58.125C tj@58.218C/58.218C soc1@57.125C/57.125C cv2@54.062C/54.062C VDD_IN 20675mW/11603mW/20675mW VDD_CPU_GPU_CV 8416mW/5026mW/9054mW VDD_SOC 5666mW/2386mW/5666mW
09-16-2026 12:54:28 RAM 9835/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 89% cv0@55.906C/55.906C cpu@58.531C/58.531C soc2@56.125C/56.125C soc0@56.468C/56.5C cv1@55.312C/55.312C gpu@58.125C/58.125C tj@58.531C/58.531C soc1@57.5C/57.5C cv2@54.375C/54.375C VDD_IN 20675mW/11695mW/20675mW VDD_CPU_GPU_CV 8569mW/5062mW/9054mW VDD_SOC 5666mW/2419mW/5666mW
09-16-2026 12:54:29 RAM 9835/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,1%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@56.218C/56.218C cpu@58.468C/58.531C soc2@56.281C/56.281C soc0@56.687C/56.687C cv1@55.531C/55.531C gpu@58.187C/58.187C tj@58.468C/58.531C soc1@57.437C/57.5C cv2@54.375C/54.375C VDD_IN 20675mW/11784mW/20675mW VDD_CPU_GPU_CV 8569mW/5097mW/9054mW VDD_SOC 5666mW/2451mW/5666mW
09-16-2026 12:54:30 RAM 9835/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@56.062C/56.218C cpu@58.718C/58.718C soc2@56.468C/56.468C soc0@56.875C/56.875C cv1@55.75C/55.75C gpu@58.593C/58.593C tj@58.718C/58.718C soc1@57.656C/57.656C cv2@54.562C/54.562C VDD_IN 20675mW/11872mW/20675mW VDD_CPU_GPU_CV 8416mW/5129mW/9054mW VDD_SOC 5666mW/2483mW/5666mW
09-16-2026 12:54:31 RAM 9834/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729] GR3D_FREQ 99% cv0@56.375C/56.375C cpu@58.843C/58.843C soc2@56.625C/56.625C soc0@57C/57C cv1@55.75C/55.75C gpu@58.593C/58.593C tj@58.843C/58.843C soc1@57.812C/57.812C cv2@54.812C/54.812C VDD_IN 20675mW/11959mW/20675mW VDD_CPU_GPU_CV 8416mW/5162mW/9054mW VDD_SOC 5666mW/2514mW/5666mW
09-16-2026 12:54:32 RAM 9834/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 89% cv0@56.5C/56.5C cpu@59C/59C soc2@56.75C/56.75C soc0@57.093C/57.093C cv1@55.968C/55.968C gpu@58.875C/58.875C tj@58.968C/58.968C soc1@57.843C/57.843C cv2@54.812C/54.812C VDD_IN 20675mW/12043mW/20675mW VDD_CPU_GPU_CV 8569mW/5195mW/9054mW VDD_SOC 5666mW/2545mW/5666mW
09-16-2026 12:54:33 RAM 9834/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@56.562C/56.562C cpu@59.218C/59.218C soc2@56.843C/56.843C soc0@57.375C/57.375C cv1@56.125C/56.125C gpu@58.968C/58.968C tj@59.218C/59.218C soc1@58.093C/58.093C cv2@55.031C/55.031C VDD_IN 20675mW/12126mW/20675mW VDD_CPU_GPU_CV 8569mW/5227mW/9054mW VDD_SOC 5666mW/2575mW/5666mW
09-16-2026 12:54:34 RAM 9834/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@56.718C/56.718C cpu@59.218C/59.218C soc2@56.937C/56.937C soc0@57.343C/57.375C cv1@56.343C/56.343C gpu@59C/59C tj@59.218C/59.218C soc1@58.218C/58.218C cv2@55.312C/55.312C VDD_IN 20675mW/12208mW/20675mW VDD_CPU_GPU_CV 8416mW/5258mW/9054mW VDD_SOC 5666mW/2604mW/5666mW
09-16-2026 12:54:35 RAM 9853/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [3%@1984,10%@1984,0%@1984,2%@1984,1%@729,0%@729,6%@729,0%@729] GR3D_FREQ 0% cv0@57.687C/57.687C cpu@59.093C/59.218C soc2@56.968C/56.968C soc0@57.5C/57.5C cv1@56.406C/56.406C gpu@57.281C/59C tj@59.093C/59.218C soc1@58.468C/58.468C cv2@55.218C/55.312C VDD_IN 17641mW/12259mW/20675mW VDD_CPU_GPU_CV 7053mW/5275mW/9054mW VDD_SOC 4909mW/2626mW/5666mW
09-16-2026 12:54:36 RAM 10018/15598MB (lfb 2x4MB) SWAP 1/2048MB (cached 0MB) CPU [27%@1651,78%@1651,9%@1651,7%@1651,12%@1574,6%@1574,7%@1574,6%@1574] GR3D_FREQ 0% cv0@57C/57.687C cpu@58.406C/59.218C soc2@56.656C/56.968C soc0@57.281C/57.5C cv1@56.375C/56.406C gpu@56.125C/59C tj@58.406C/59.218C soc1@58.343C/58.468C cv2@55.156C/55.312C VDD_IN 9863mW/12237mW/20675mW VDD_CPU_GPU_CV 3079mW/5254mW/9054mW VDD_SOC 2926mW/2629mW/5666mW
09-16-2026 12:54:37 RAM 10281/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [17%@729,15%@729,0%@729,0%@729,10%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@56.343C/57.687C cpu@58.031C/59.218C soc2@56.406C/56.968C soc0@57.187C/57.5C cv1@56.031C/56.406C gpu@58.25C/59C tj@58.25C/59.218C soc1@58.187C/58.468C cv2@55C/55.312C VDD_IN 13687mW/12250mW/20675mW VDD_CPU_GPU_CV 7068mW/5271mW/9054mW VDD_SOC 2306mW/2626mW/5666mW
09-16-2026 12:54:38 RAM 10284/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,2%@729,0%@729,1%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@56.406C/57.687C cpu@58.187C/59.218C soc2@56.406C/56.968C soc0@57.156C/57.5C cv1@56.156C/56.406C gpu@58.656C/59C tj@58.656C/59.218C soc1@58.156C/58.468C cv2@55.031C/55.312C VDD_IN 14598mW/12272mW/20675mW VDD_CPU_GPU_CV 7987mW/5296mW/9054mW VDD_SOC 2151mW/2621mW/5666mW
09-16-2026 12:54:39 RAM 10285/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@56.593C/57.687C cpu@58.031C/59.218C soc2@56.5C/56.968C soc0@57.156C/57.5C cv1@56.031C/56.406C gpu@58.687C/59C tj@58.687C/59.218C soc1@58.156C/58.468C cv2@55C/55.312C VDD_IN 14598mW/12293mW/20675mW VDD_CPU_GPU_CV 8140mW/5322mW/9054mW VDD_SOC 2151mW/2617mW/5666mW
09-16-2026 12:54:40 RAM 10282/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [5%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 91% cv0@56.812C/57.687C cpu@59.187C/59.218C soc2@56.968C/56.968C soc0@57.593C/57.593C cv1@56.187C/56.406C gpu@59.156C/59.156C tj@59.187C/59.218C soc1@58.343C/58.468C cv2@55.218C/55.312C VDD_IN 19764mW/12360mW/20675mW VDD_CPU_GPU_CV 8576mW/5351mW/9054mW VDD_SOC 5056mW/2639mW/5666mW
09-16-2026 12:54:41 RAM 10285/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57C/57.687C cpu@59.531C/59.531C soc2@57.25C/57.25C soc0@57.593C/57.593C cv1@56.625C/56.625C gpu@59.5C/59.5C tj@59.531C/59.531C soc1@58.656C/58.656C cv2@55.5C/55.5C VDD_IN 20522mW/12433mW/20675mW VDD_CPU_GPU_CV 8722mW/5381mW/9054mW VDD_SOC 5513mW/2665mW/5666mW
09-16-2026 12:54:42 RAM 10283/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.281C/57.687C cpu@59.875C/59.875C soc2@57.437C/57.437C soc0@57.875C/57.875C cv1@56.718C/56.718C gpu@59.593C/59.593C tj@59.875C/59.875C soc1@58.875C/58.875C cv2@55.5C/55.5C VDD_IN 20675mW/12506mW/20675mW VDD_CPU_GPU_CV 8722mW/5411mW/9054mW VDD_SOC 5513mW/2690mW/5666mW
09-16-2026 12:54:43 RAM 10283/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 88% cv0@57.406C/57.687C cpu@59.812C/59.875C soc2@57.593C/57.593C soc0@58.125C/58.125C cv1@56.937C/56.937C gpu@59.718C/59.718C tj@59.812C/59.875C soc1@58.906C/58.906C cv2@55.75C/55.75C VDD_IN 20675mW/12578mW/20675mW VDD_CPU_GPU_CV 8569mW/5438mW/9054mW VDD_SOC 5513mW/2715mW/5666mW
09-16-2026 12:54:44 RAM 10280/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,1%@729] GR3D_FREQ 99% cv0@57.468C/57.687C cpu@60.062C/60.062C soc2@57.875C/57.875C soc0@58.25C/58.25C cv1@57.031C/57.031C gpu@59.875C/59.875C tj@60.062C/60.062C soc1@59.031C/59.031C cv2@56C/56C VDD_IN 20675mW/12648mW/20675mW VDD_CPU_GPU_CV 8722mW/5467mW/9054mW VDD_SOC 5513mW/2739mW/5666mW
09-16-2026 12:54:45 RAM 10280/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.687C/57.687C cpu@60.312C/60.312C soc2@57.937C/57.937C soc0@58.281C/58.281C cv1@57.062C/57.062C gpu@60.125C/60.125C tj@60.312C/60.312C soc1@59.343C/59.343C cv2@56.218C/56.218C VDD_IN 20675mW/12717mW/20675mW VDD_CPU_GPU_CV 8569mW/5494mW/9054mW VDD_SOC 5513mW/2763mW/5666mW
09-16-2026 12:54:46 RAM 10289/15598MB (lfb 5x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,1%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@58.031C/58.031C cpu@60.25C/60.312C soc2@57.968C/57.968C soc0@58.468C/58.468C cv1@57.312C/57.312C gpu@60.5C/60.5C tj@60.5C/60.5C soc1@59.437C/59.437C cv2@56.187C/56.218C VDD_IN 20675mW/12785mW/20675mW VDD_CPU_GPU_CV 8722mW/5521mW/9054mW VDD_SOC 5513mW/2787mW/5666mW
09-16-2026 12:54:47 RAM 10283/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [7%@729,11%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cv0@57.968C/58.031C cpu@59.687C/60.312C soc2@57.968C/57.968C soc0@58.625C/58.625C cv1@57.5C/57.5C gpu@57.812C/60.5C tj@59.687C/60.5C soc1@59.375C/59.437C cv2@56.343C/56.343C VDD_IN 15820mW/12811mW/20675mW VDD_CPU_GPU_CV 5985mW/5525mW/9054mW VDD_SOC 4454mW/2801mW/5666mW
09-16-2026 12:54:48 RAM 10420/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [7%@729,9%@729,0%@729,0%@729,0%@729,0%@729,7%@729,0%@729] GR3D_FREQ 99% cv0@57.843C/58.031C cpu@59.687C/60.312C soc2@57.781C/57.968C soc0@58.562C/58.625C cv1@57.437C/57.5C gpu@59.937C/60.5C tj@59.937C/60.5C soc1@59.437C/59.437C cv2@56.281C/56.343C VDD_IN 15967mW/12837mW/20675mW VDD_CPU_GPU_CV 7827mW/5544mW/9054mW VDD_SOC 3684mW/2808mW/5666mW
09-16-2026 12:54:49 RAM 10420/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.812C/58.031C cpu@59.687C/60.312C soc2@57.718C/57.968C soc0@58.5C/58.625C cv1@57.218C/57.5C gpu@59.75C/60.5C tj@59.75C/60.5C soc1@59.5C/59.5C cv2@56.406C/56.406C VDD_IN 15667mW/12861mW/20675mW VDD_CPU_GPU_CV 8134mW/5566mW/9054mW VDD_SOC 3072mW/2810mW/5666mW
09-16-2026 12:54:50 RAM 10420/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.656C/58.031C cpu@59.218C/60.312C soc2@57.656C/57.968C soc0@58.468C/58.625C cv1@57.25C/57.5C gpu@59.937C/60.5C tj@59.937C/60.5C soc1@59.187C/59.5C cv2@56.093C/56.406C VDD_IN 14751mW/12877mW/20675mW VDD_CPU_GPU_CV 7987mW/5586mW/9054mW VDD_SOC 2304mW/2806mW/5666mW
09-16-2026 12:54:51 RAM 10422/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,1%@729,0%@729,0%@729,1%@729] GR3D_FREQ 99% cv0@57.625C/58.031C cpu@59.281C/60.312C soc2@57.656C/57.968C soc0@58.531C/58.625C cv1@57.25C/57.5C gpu@60C/60.5C tj@60C/60.5C soc1@59.343C/59.5C cv2@56.187C/56.406C VDD_IN 14598mW/12891mW/20675mW VDD_CPU_GPU_CV 7987mW/5606mW/9054mW VDD_SOC 2151mW/2801mW/5666mW
09-16-2026 12:54:52 RAM 10422/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.718C/58.031C cpu@59.437C/60.312C soc2@57.593C/57.968C soc0@58.406C/58.625C cv1@57.125C/57.5C gpu@59.687C/60.5C tj@59.687C/60.5C soc1@59.406C/59.5C cv2@56.187C/56.406C VDD_IN 14598mW/12905mW/20675mW VDD_CPU_GPU_CV 8140mW/5626mW/9054mW VDD_SOC 2151mW/2795mW/5666mW
09-16-2026 12:54:53 RAM 10422/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.531C/58.031C cpu@59.25C/60.312C soc2@57.656C/57.968C soc0@58.5C/58.625C cv1@57.125C/57.5C gpu@60.093C/60.5C tj@60.093C/60.5C soc1@59.312C/59.5C cv2@56.156C/56.406C VDD_IN 14598mW/12918mW/20675mW VDD_CPU_GPU_CV 8140mW/5647mW/9054mW VDD_SOC 2151mW/2790mW/5666mW
09-16-2026 12:54:54 RAM 10428/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [4%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.656C/58.031C cpu@59.187C/60.312C soc2@57.593C/57.968C soc0@58.562C/58.625C cv1@57.25C/57.5C gpu@60.187C/60.5C tj@60.187C/60.5C soc1@59.343C/59.5C cv2@56.25C/56.406C VDD_IN 14751mW/12933mW/20675mW VDD_CPU_GPU_CV 8140mW/5667mW/9054mW VDD_SOC 2151mW/2785mW/5666mW
09-16-2026 12:54:55 RAM 10426/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.781C/58.031C cpu@59.218C/60.312C soc2@57.687C/57.968C soc0@58.5C/58.625C cv1@57.093C/57.5C gpu@59.906C/60.5C tj@59.906C/60.5C soc1@59.468C/59.5C cv2@56.156C/56.406C VDD_IN 14598mW/12946mW/20675mW VDD_CPU_GPU_CV 8140mW/5686mW/9054mW VDD_SOC 2151mW/2780mW/5666mW
09-16-2026 12:54:56 RAM 10437/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [3%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.718C/58.031C cpu@59.312C/60.312C soc2@57.718C/57.968C soc0@58.656C/58.656C cv1@57.218C/57.5C gpu@60.093C/60.5C tj@60.093C/60.5C soc1@59.375C/59.5C cv2@56.312C/56.406C VDD_IN 14751mW/12960mW/20675mW VDD_CPU_GPU_CV 8140mW/5705mW/9054mW VDD_SOC 2151mW/2775mW/5666mW
09-16-2026 12:54:57 RAM 10433/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,3%@729,0%@729,0%@729,0%@729,1%@729,1%@729,0%@729] GR3D_FREQ 99% cv0@57.812C/58.031C cpu@59.406C/60.312C soc2@57.687C/57.968C soc0@58.531C/58.656C cv1@57.218C/57.5C gpu@60.187C/60.5C tj@60.187C/60.5C soc1@59.562C/59.562C cv2@56.187C/56.406C VDD_IN 14905mW/12976mW/20675mW VDD_CPU_GPU_CV 8290mW/5726mW/9054mW VDD_SOC 2151mW/2770mW/5666mW
09-16-2026 12:54:58 RAM 10432/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.781C/58.031C cpu@59.343C/60.312C soc2@57.843C/57.968C soc0@58.656C/58.656C cv1@57.312C/57.5C gpu@60.125C/60.5C tj@60.125C/60.5C soc1@59.437C/59.562C cv2@56.218C/56.406C VDD_IN 14751mW/12989mW/20675mW VDD_CPU_GPU_CV 8294mW/5746mW/9054mW VDD_SOC 2151mW/2765mW/5666mW
09-16-2026 12:54:59 RAM 10432/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@57.781C/58.031C cpu@59.437C/60.312C soc2@57.718C/57.968C soc0@58.593C/58.656C cv1@57.281C/57.5C gpu@60.125C/60.5C tj@60.125C/60.5C soc1@59.5C/59.562C cv2@56.343C/56.406C VDD_IN 14751mW/13003mW/20675mW VDD_CPU_GPU_CV 8290mW/5765mW/9054mW VDD_SOC 2151mW/2761mW/5666mW
09-16-2026 12:55:00 RAM 10430/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,3%@729,0%@729,0%@729,0%@729,0%@729,1%@729,1%@729] GR3D_FREQ 99% cv0@57.875C/58.031C cpu@59.281C/60.312C soc2@57.75C/57.968C soc0@58.625C/58.656C cv1@57.281C/57.5C gpu@60.125C/60.5C tj@60.125C/60.5C soc1@59.531C/59.562C cv2@56.468C/56.468C VDD_IN 14905mW/13017mW/20675mW VDD_CPU_GPU_CV 8444mW/5786mW/9054mW VDD_SOC 2151mW/2756mW/5666mW
